feature,assignation_round,annotations_subset,feature_type,feature_output,feature_biotype,community_flag
Neto1-intron,long_intron,long,gene,gene_name,protein_coding,False
Neto2-intron,long_intron,long,gene,gene_name,protein_coding,False
Neu1-intron,long_intron,long,gene,gene_name,protein_coding,False
Neu2-intron,long_intron,long,gene,gene_name,protein_coding,False
Neu3-intron,long_intron,long,gene,gene_name,protein_coding,False
Neu4-intron,long_intron,long,gene,gene_name,protein_coding,False
Neurl1a-intron,long_intron,long,gene,gene_name,protein_coding,True
Neurl1b-intron,long_intron,long,gene,gene_name,protein_coding,False
Neurl2-intron,long_intron,long,gene,gene_name,protein_coding,False
Neurl3-intron,long_intron,long,gene,gene_name,protein_coding,False
Neurl4_Macrod1-intron,long_intron,long,gene,gene_name,protein_coding,True
Neurod1-intron,long_intron,long,gene,gene_name,protein_coding,False
Neurod4-intron,long_intron,long,gene,gene_name,protein_coding,False
Neurog1-intron,long_intron,long,gene,gene_name,protein_coding,False
Neurog2-intron,long_intron,long,gene,gene_name,protein_coding,False
Neurog3-intron,long_intron,long,gene,gene_name,protein_coding,False
Nexmif-intron,long_intron,long,gene,gene_name,protein_coding,False
Nexn-intron,long_intron,long,gene,gene_name,protein_coding,False
Nf1-intron,long_intron,long,gene,gene_name,protein_coding,True
Nf2-intron,long_intron,long,gene,gene_name,protein_coding,False
Nfam1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nfasc-intron,long_intron,long,gene,gene_name,protein_coding,False
Nfat5_Mn1-intron,long_intron,long,gene,gene_name,protein_coding,True
Nfatc1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nfatc2-intron,long_intron,long,gene,gene_name,protein_coding,False
Nfatc2ip-intron,long_intron,long,gene,gene_name,protein_coding,False
Nfatc3-intron,long_intron,long,gene,gene_name,protein_coding,False
Nfatc4-intron,long_intron,long,gene,gene_name,protein_coding,False
Nfe2-intron,long_intron,long,gene,gene_name,protein_coding,False
Nfe2l1_Akt1_Hs3st3a1-intron,long_intron,long,gene,gene_name,protein_coding,True
Nfe2l2-intron,long_intron,long,gene,gene_name,protein_coding,False
Nfe2l3-intron,long_intron,long,gene,gene_name,protein_coding,False
Nfia-intron,long_intron,long,gene,gene_name,protein_coding,False
Nfib-intron,long_intron,long,gene,gene_name,protein_coding,False
Nfic-intron,long_intron,long,gene,gene_name,protein_coding,False
Nfil3-intron,long_intron,long,gene,gene_name,protein_coding,False
Nfix-intron,long_intron,long,gene,gene_name,protein_coding,False
Nfkb1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nfkb2-intron,long_intron,long,gene,gene_name,protein_coding,False
Nfkbia-intron,long_intron,long,gene,gene_name,protein_coding,False
Nfkbib-intron,long_intron,long,gene,gene_name,protein_coding,False
Nfkbid-intron,long_intron,long,gene,gene_name,protein_coding,False
Nfkbie-intron,long_intron,long,gene,gene_name,protein_coding,False
Nfkbil1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nfkbiz-intron,long_intron,long,gene,gene_name,protein_coding,False
Nfrkb-intron,long_intron,long,gene,gene_name,protein_coding,False
Nfs1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nfu1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nfx1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nfxl1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nfya-intron,long_intron,long,gene,gene_name,protein_coding,False
Nfyb-intron,long_intron,long,gene,gene_name,protein_coding,False
Nfyc-intron,long_intron,long,gene,gene_name,protein_coding,True
Ngb-intron,long_intron,long,gene,gene_name,protein_coding,True
Ngdn-intron,long_intron,long,gene,gene_name,protein_coding,False
Ngef-intron,long_intron,long,gene,gene_name,protein_coding,False
Ngf-intron,long_intron,long,gene,gene_name,protein_coding,False
Ngfr-intron,long_intron,long,gene,gene_name,protein_coding,False
Ngly1-intron,long_intron,long,gene,gene_name,protein_coding,False
Ngrn-intron,long_intron,long,gene,gene_name,protein_coding,False
Nhej1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nhlh1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nhlh2-intron,long_intron,long,gene,gene_name,protein_coding,False
Nhlrc1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nhlrc2-intron,long_intron,long,gene,gene_name,protein_coding,False
Nhlrc3-intron,long_intron,long,gene,gene_name,protein_coding,False
Nhlrc4-intron,long_intron,long,gene,gene_name,protein_coding,False
Nhp2-intron,long_intron,long,gene,gene_name,protein_coding,True
Nhs-intron,long_intron,long,gene,gene_name,protein_coding,False
Nhsl1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nhsl2-intron,long_intron,long,gene,gene_name,protein_coding,True
Nicn1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nid1_Gm28372_1700020A23Rik-intron,long_intron,long,gene,gene_name,protein_coding,True
Nid2-intron,long_intron,long,gene,gene_name,protein_coding,False
Nif3l1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nifk-intron,long_intron,long,gene,gene_name,protein_coding,False
Nim1k-intron,long_intron,long,gene,gene_name,protein_coding,False
Nin-intron,long_intron,long,gene,gene_name,protein_coding,False
Ninj1-intron,long_intron,long,gene,gene_name,protein_coding,False
Ninj2-intron,long_intron,long,gene,gene_name,protein_coding,False
Ninl_Olfr513-intron,long_intron,long,gene,gene_name,protein_coding,True
Nip7-intron,long_intron,long,gene,gene_name,protein_coding,False
Nipa1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nipa2-intron,long_intron,long,gene,gene_name,protein_coding,False
Nipal1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nipal2-intron,long_intron,long,gene,gene_name,protein_coding,False
Nipal3-intron,long_intron,long,gene,gene_name,protein_coding,False
Nipal4-intron,long_intron,long,gene,gene_name,protein_coding,False
Nipbl-intron,long_intron,long,gene,gene_name,protein_coding,True
Nipsnap1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nipsnap3a-intron,long_intron,long,gene,gene_name,protein_coding,False
Nipsnap3b-intron,long_intron,long,gene,gene_name,protein_coding,False
Nisch-intron,long_intron,long,gene,gene_name,protein_coding,False
Nit1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nit2-intron,long_intron,long,gene,gene_name,protein_coding,False
Nkain1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nkain2-intron,long_intron,long,gene,gene_name,protein_coding,False
Nkain3-intron,long_intron,long,gene,gene_name,protein_coding,False
Nkain4-intron,long_intron,long,gene,gene_name,protein_coding,False
Nkap-intron,long_intron,long,gene,gene_name,protein_coding,False
Nkapd1-intron,long_intron,long,gene,gene_name,protein_coding,True
Nkapl-intron,long_intron,long,gene,gene_name,protein_coding,False
Nkd1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nkd2-intron,long_intron,long,gene,gene_name,protein_coding,False
Nkg7-intron,long_intron,long,gene,gene_name,protein_coding,False
Nkiras1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nkiras2-intron,long_intron,long,gene,gene_name,protein_coding,False
Nkpd1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nkrf-intron,long_intron,long,gene,gene_name,protein_coding,False
Nktr-intron,long_intron,long,gene,gene_name,protein_coding,False
Nkx1-1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nkx1-2-intron,long_intron,long,gene,gene_name,protein_coding,False
Nkx2-1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nkx2-2-intron,long_intron,long,gene,gene_name,protein_coding,False
Nkx2-2os-intron,long_intron,long,gene,gene_name,antisense,False
Nkx2-3-intron,long_intron,long,gene,gene_name,protein_coding,False
Nkx2-4-intron,long_intron,long,gene,gene_name,protein_coding,False
Nkx2-5-intron,long_intron,long,gene,gene_name,protein_coding,False
Nkx2-6-intron,long_intron,long,gene,gene_name,protein_coding,False
Nkx2-9-intron,long_intron,long,gene,gene_name,protein_coding,False
Nkx3-1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nkx3-2-intron,long_intron,long,gene,gene_name,protein_coding,False
Nkx6-1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nkx6-2-intron,long_intron,long,gene,gene_name,protein_coding,False
Nkx6-3-intron,long_intron,long,gene,gene_name,protein_coding,False
Nle1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nlgn1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nlgn2-intron,long_intron,long,gene,gene_name,protein_coding,False
Nlgn3-intron,long_intron,long,gene,gene_name,protein_coding,False
Nlk-intron,long_intron,long,gene,gene_name,protein_coding,True
Nln-intron,long_intron,long,gene,gene_name,protein_coding,False
Nlrc3-intron,long_intron,long,gene,gene_name,protein_coding,False
Nlrc4-intron,long_intron,long,gene,gene_name,protein_coding,False
Nlrc5-intron,long_intron,long,gene,gene_name,protein_coding,False
Nlrp10-intron,long_intron,long,gene,gene_name,protein_coding,False
Nlrp12-intron,long_intron,long,gene,gene_name,protein_coding,False
Nlrp14-intron,long_intron,long,gene,gene_name,protein_coding,False
Nlrp1a-intron,long_intron,long,gene,gene_name,protein_coding,False
Nlrp1b-intron,long_intron,long,gene,gene_name,protein_coding,False
Nlrp1c-ps-intron,long_intron,long,gene,gene_name,transcribed_unprocessed_pseudogene,False
Nlrp3-intron,long_intron,long,gene,gene_name,protein_coding,False
Nlrp4a-intron,long_intron,long,gene,gene_name,protein_coding,False
Nlrp4b-intron,long_intron,long,gene,gene_name,protein_coding,False
Nlrp4c-intron,long_intron,long,gene,gene_name,protein_coding,False
Nlrp4d-intron,long_intron,long,gene,gene_name,unprocessed_pseudogene,False
Nlrp4e-intron,long_intron,long,gene,gene_name,protein_coding,False
Nlrp4f-intron,long_intron,long,gene,gene_name,protein_coding,False
Nlrp5-intron,long_intron,long,gene,gene_name,protein_coding,False
Nlrp6-intron,long_intron,long,gene,gene_name,protein_coding,False
Nlrp9a-intron,long_intron,long,gene,gene_name,protein_coding,False
Nlrp9b-intron,long_intron,long,gene,gene_name,protein_coding,False
Nlrp9c-intron,long_intron,long,gene,gene_name,protein_coding,False
Nlrx1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nmb-intron,long_intron,long,gene,gene_name,protein_coding,False
Nmbr-intron,long_intron,long,gene,gene_name,protein_coding,False
Nmd3-intron,long_intron,long,gene,gene_name,protein_coding,False
Nme1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nme2_Gm20390-intron,long_intron,long,gene,gene_name,protein_coding,True
Nme4-intron,long_intron,long,gene,gene_name,protein_coding,False
Nme5-intron,long_intron,long,gene,gene_name,protein_coding,False
Nme6-intron,long_intron,long,gene,gene_name,protein_coding,True
Nme7-intron,long_intron,long,gene,gene_name,protein_coding,False
Nme8-intron,long_intron,long,gene,gene_name,protein_coding,False
Nme9-intron,long_intron,long,gene,gene_name,protein_coding,False
Nmi-intron,long_intron,long,gene,gene_name,protein_coding,False
Nmnat1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nmnat2-intron,long_intron,long,gene,gene_name,protein_coding,False
Nmnat3-intron,long_intron,long,gene,gene_name,protein_coding,False
Nmral1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nmrk1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nmrk2-intron,long_intron,long,gene,gene_name,protein_coding,False
Nmt1-intron,long_intron,long,gene,gene_name,protein_coding,True
Nmt2-intron,long_intron,long,gene,gene_name,protein_coding,False
Nmu-intron,long_intron,long,gene,gene_name,protein_coding,False
Nmur1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nmur2-intron,long_intron,long,gene,gene_name,protein_coding,False
Nnat-intron,long_intron,long,gene,gene_name,protein_coding,True
Nnmt-intron,long_intron,long,gene,gene_name,protein_coding,False
Nnt-intron,long_intron,long,gene,gene_name,protein_coding,False
Noa1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nob1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nobox-intron,long_intron,long,gene,gene_name,protein_coding,False
Noc2l-intron,long_intron,long,gene,gene_name,protein_coding,False
Noc3l-intron,long_intron,long,gene,gene_name,protein_coding,False
Noc4l-intron,long_intron,long,gene,gene_name,protein_coding,False
Noct-intron,long_intron,long,gene,gene_name,protein_coding,False
Nod1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nod2-intron,long_intron,long,gene,gene_name,protein_coding,False
Nodal-intron,long_intron,long,gene,gene_name,protein_coding,False
Nog-intron,long_intron,long,gene,gene_name,protein_coding,False
Nol10-intron,long_intron,long,gene,gene_name,protein_coding,False
Nol11-intron,long_intron,long,gene,gene_name,protein_coding,False
Nol12-intron,long_intron,long,gene,gene_name,protein_coding,False
Nol3-intron,long_intron,long,gene,gene_name,protein_coding,False
Nol4-intron,long_intron,long,gene,gene_name,protein_coding,False
Nol4l-intron,long_intron,long,gene,gene_name,protein_coding,False
Nol6-intron,long_intron,long,gene,gene_name,protein_coding,False
Nol7-intron,long_intron,long,gene,gene_name,protein_coding,False
Nol8-intron,long_intron,long,gene,gene_name,protein_coding,True
Nol9-intron,long_intron,long,gene,gene_name,protein_coding,False
Nolc1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nom1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nomo1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nono-intron,long_intron,long,gene,gene_name,protein_coding,True
Nop10-intron,long_intron,long,gene,gene_name,protein_coding,True
Nop14-intron,long_intron,long,gene,gene_name,protein_coding,False
Nop16-intron,long_intron,long,gene,gene_name,protein_coding,False
Nop2-intron,long_intron,long,gene,gene_name,protein_coding,False
Nop53-intron,long_intron,long,gene,gene_name,protein_coding,False
Nop56-intron,long_intron,long,gene,gene_name,protein_coding,True
Nop58-intron,long_intron,long,gene,gene_name,protein_coding,False
Nop9-intron,long_intron,long,gene,gene_name,protein_coding,False
Nos1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nos1ap-intron,long_intron,long,gene,gene_name,protein_coding,False
Nos2-intron,long_intron,long,gene,gene_name,protein_coding,False
Nos3-intron,long_intron,long,gene,gene_name,protein_coding,False
Nosip-intron,long_intron,long,gene,gene_name,protein_coding,False
Nostrin-intron,long_intron,long,gene,gene_name,protein_coding,False
Notch1-intron,long_intron,long,gene,gene_name,protein_coding,False
Notch2-intron,long_intron,long,gene,gene_name,protein_coding,False
Notch3_Cep68_Samd4-intron,long_intron,long,gene,gene_name,protein_coding,True
Noto-intron,long_intron,long,gene,gene_name,protein_coding,False
Notum-intron,long_intron,long,gene,gene_name,protein_coding,False
Notumos-intron,long_intron,long,gene,gene_name,antisense,False
Nova1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nova2-intron,long_intron,long,gene,gene_name,protein_coding,False
Nox1-intron,long_intron,long,gene,gene_name,protein_coding,False
Nox3-intron,long_intron,long,gene,gene_name,protein_coding,False
Nox4-intron,long_intron,long,gene,gene_name,protein_coding,False
Noxa1-intron,long_intron,long,gene,gene_name,protein_coding,False
Noxo1-intron,long_intron,long,gene,gene_name,protein_coding,False
Noxred1-intron,long_intron,long,gene,gene_name,protein_coding,False
Npas1-intron,long_intron,long,gene,gene_name,protein_coding,False
Npas2-intron,long_intron,long,gene,gene_name,protein_coding,False
Npas3-intron,long_intron,long,gene,gene_name,protein_coding,False
Npas4-intron,long_intron,long,gene,gene_name,protein_coding,False
Npat-intron,long_intron,long,gene,gene_name,protein_coding,False
Npb-intron,long_intron,long,gene,gene_name,protein_coding,False
Npbwr1-intron,long_intron,long,gene,gene_name,protein_coding,False
Npc1-intron,long_intron,long,gene,gene_name,protein_coding,False
Npc1l1-intron,long_intron,long,gene,gene_name,protein_coding,False
Npc2-intron,long_intron,long,gene,gene_name,protein_coding,False
Npcd-intron,long_intron,long,gene,gene_name,protein_coding,False
Npdc1_Entpd2-intron,long_intron,long,gene,gene_name,protein_coding,True
Npepl1-intron,long_intron,long,gene,gene_name,protein_coding,False
Npepps-intron,long_intron,long,gene,gene_name,protein_coding,False
